experiment_id,day_number,visitors_control,visitors_treatment,conversions_control,conversions_treatment,conversion_rate_control,conversion_rate_treatment,observed_lift,daily_visitors_this_day,daily_conversions_control,daily_conversions_treatment,sample_size_progress,device_type,region,traffic_source,segment,experiment_category,baseline_conversion_rate,true_treatment_effect,effect_type,final_outcome,final_p_value,final_z_statistic,final_lift,winner_binary
420,5,9730,9730,1558,1852,0.160123,0.190339,0.030216,2009,311,371,0.3477,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,6,11773,11773,1891,2242,0.160622,0.190436,0.029814,2043,333,390,0.4207,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,7,13928,13928,2234,2620,0.160396,0.18811,0.027714,2155,343,378,0.4977,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,8,16083,16083,2593,3010,0.161226,0.187154,0.025928,2155,359,390,0.5747,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,9,18032,18032,2893,3368,0.160437,0.186779,0.026342,1949,300,358,0.6443,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,10,19770,19770,3167,3699,0.160192,0.187102,0.026909,1738,274,331,0.7064,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,11,21885,21885,3493,4087,0.159607,0.186749,0.027142,2115,326,388,0.782,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,12,23890,23890,3809,4470,0.159439,0.187108,0.027668,2005,316,383,0.8536,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,13,25788,25788,4114,4828,0.159532,0.187219,0.027687,1898,305,358,0.9215,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
420,14,27628,27628,4386,5189,0.158752,0.187817,0.029065,1840,272,361,0.9872,Mobile,US,Paid,New Users,Pricing,0.1579036700044056,0.02906927400914399,positive,treatment_wins,0.0,9.02543357442318,0.02906471695381499,1
421,1,859,859,155,177,0.180442,0.206054,0.025611,859,155,177,0.0707,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,2,1644,1644,264,351,0.160584,0.213504,0.05292,785,109,174,0.1353,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,3,2438,2438,406,524,0.16653,0.21493,0.0484,794,142,173,0.2006,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,4,3250,3250,538,707,0.165538,0.217538,0.052,812,132,183,0.2674,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,5,4020,4020,666,852,0.165672,0.21194,0.046269,770,128,145,0.3308,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,6,4945,4945,824,1054,0.166633,0.213145,0.046512,925,158,202,0.4069,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,7,5889,5889,963,1241,0.163525,0.210732,0.047207,944,139,187,0.4846,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,8,6729,6729,1089,1417,0.161837,0.210581,0.048744,840,126,176,0.5537,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,9,7646,7646,1247,1631,0.163092,0.213314,0.050222,917,158,214,0.6292,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,10,8485,8485,1395,1802,0.164408,0.212375,0.047967,839,148,171,0.6982,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,11,9265,9265,1528,1962,0.164922,0.211765,0.046843,780,133,160,0.7624,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,12,10106,10106,1662,2135,0.164457,0.211261,0.046804,841,134,173,0.8316,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,13,10988,10988,1791,2323,0.162996,0.211412,0.048416,882,129,188,0.9042,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
421,14,11736,11736,1915,2478,0.163173,0.211145,0.047972,748,124,155,0.9658,Tablet,APAC,Paid,New Users,Landing Page,0.16456843743339425,0.04444691534757585,positive,treatment_wins,0.0,9.421608144357961,0.04797205180640765,1
422,1,1763,1763,297,358,0.168463,0.203063,0.0346,1763,297,358,0.08,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,2,3241,3241,543,688,0.167541,0.21228,0.044739,1478,246,330,0.147,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,3,5036,5036,823,1081,0.163423,0.214654,0.051231,1795,280,393,0.2284,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,4,6598,6598,1074,1420,0.162777,0.215217,0.05244,1562,251,339,0.2992,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,5,7984,7984,1309,1712,0.163953,0.214429,0.050476,1386,235,292,0.3621,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,6,9348,9348,1528,2009,0.163457,0.214912,0.051455,1364,219,297,0.4239,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,7,10846,10846,1769,2351,0.163102,0.216762,0.05366,1498,241,342,0.4919,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,8,12307,12307,2028,2659,0.164784,0.216056,0.051272,1461,259,308,0.5581,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,9,14044,14044,2292,3023,0.163201,0.215252,0.052051,1737,264,364,0.6369,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,10,15731,15731,2550,3362,0.1621,0.213718,0.051618,1687,258,339,0.7134,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,11,17487,17487,2853,3718,0.16315,0.212615,0.049465,1756,303,356,0.7931,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,12,19104,19104,3101,4055,0.162322,0.212259,0.049937,1617,248,337,0.8664,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,13,20648,20648,3356,4376,0.162534,0.211933,0.049399,1544,255,321,0.9364,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
422,14,22114,22114,3634,4671,0.16433,0.211224,0.046893,1466,278,295,1.0029,Mobile,EU,Paid,Returning,Checkout,0.16423508427507416,0.04606182744036659,positive,treatment_wins,0.0,12.626160024980363,0.046893370715383936,1
423,1,1543,1543,77,87,0.049903,0.056384,0.006481,1543,77,87,0.0697,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,2,3248,3248,152,202,0.046798,0.062192,0.015394,1705,75,115,0.1467,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,3,4842,4842,221,302,0.045642,0.062371,0.016729,1594,69,100,0.2188,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,4,6428,6428,290,383,0.045115,0.059583,0.014468,1586,69,81,0.2904,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,5,8078,8078,366,489,0.045308,0.060535,0.015227,1650,76,106,0.365,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,6,9481,9481,413,567,0.043561,0.059804,0.016243,1403,47,78,0.4283,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,7,11146,11146,487,667,0.043693,0.059842,0.016149,1665,74,100,0.5036,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,8,12721,12721,558,768,0.043864,0.060373,0.016508,1575,71,101,0.5747,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,9,14453,14453,628,877,0.043451,0.060679,0.017228,1732,70,109,0.653,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,10,15862,15862,688,978,0.043374,0.061657,0.018283,1409,60,101,0.7166,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,11,17348,17348,755,1089,0.043521,0.062774,0.019253,1486,67,111,0.7838,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,12,19142,19142,847,1209,0.044248,0.06316,0.018911,1794,92,120,0.8648,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,13,20748,20748,927,1317,0.044679,0.063476,0.018797,1606,80,108,0.9374,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
423,14,22532,22532,1003,1429,0.044514,0.063421,0.018906,1784,76,112,1.018,Mobile,LATAM,Email,New Users,Checkout,0.045505037518277364,0.016968832909435048,positive,treatment_wins,0.0,8.881265010764247,0.018906444168293977,1
424,1,761,761,87,102,0.114323,0.134034,0.019711,761,87,102,0.0759,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,2,1378,1378,151,184,0.109579,0.133527,0.023948,617,64,82,0.1375,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,3,2093,2093,234,287,0.111801,0.137124,0.025323,715,83,103,0.2088,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,4,2886,2886,324,403,0.112266,0.13964,0.027374,793,90,116,0.2879,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,5,3592,3592,416,497,0.115813,0.138363,0.02255,706,92,94,0.3583,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,6,4312,4312,512,595,0.118738,0.137987,0.019249,720,96,98,0.4302,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,7,5025,5025,589,679,0.117214,0.135124,0.01791,713,77,84,0.5013,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,8,5717,5717,666,789,0.116495,0.138009,0.021515,692,77,110,0.5703,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,9,6349,6349,748,874,0.117814,0.137659,0.019846,632,82,85,0.6334,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,10,6984,6984,826,954,0.11827,0.136598,0.018328,635,78,80,0.6967,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,11,7631,7631,907,1040,0.118857,0.136286,0.017429,647,81,86,0.7613,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,12,8409,8409,994,1140,0.118207,0.135569,0.017362,778,87,100,0.8389,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,13,9076,9076,1066,1240,0.117453,0.136624,0.019171,667,72,100,0.9054,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
424,14,9888,9888,1158,1354,0.117112,0.136934,0.019822,812,92,114,0.9864,Desktop,EU,Organic,Returning,Checkout,0.11405145179943886,0.025796321297145534,positive,treatment_wins,2.845702123188687e-05,4.185475141126345,0.01982200647249191,1
425,1,1802,1802,59,22,0.032741,0.012209,-0.020533,1802,59,22,0.0749,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,2,3354,3354,111,49,0.033095,0.014609,-0.018485,1552,52,27,0.1394,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,3,4928,4928,180,76,0.036526,0.015422,-0.021104,1574,69,27,0.2049,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,4,6662,6662,260,95,0.039027,0.01426,-0.024767,1734,80,19,0.277,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,5,8271,8271,320,113,0.038689,0.013662,-0.025027,1609,60,18,0.3439,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,6,10072,10072,398,130,0.039515,0.012907,-0.026608,1801,78,17,0.4188,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,7,12024,12024,467,147,0.038839,0.012226,-0.026613,1952,69,17,0.4999,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,8,13561,13561,521,175,0.038419,0.012905,-0.025514,1537,54,28,0.5638,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,9,15315,15315,601,199,0.039243,0.012994,-0.026249,1754,80,24,0.6367,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,10,17251,17251,678,227,0.039302,0.013159,-0.026143,1936,77,28,0.7172,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,11,18802,18802,740,257,0.039358,0.013669,-0.025689,1551,62,30,0.7817,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,12,20451,20451,810,284,0.039607,0.013887,-0.02572,1649,70,27,0.8503,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,13,21975,21975,865,306,0.039363,0.013925,-0.025438,1524,55,22,0.9136,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
425,14,23766,23766,923,329,0.038837,0.013843,-0.024994,1791,58,23,0.9881,Mobile,APAC,Email,New Users,Onboarding,0.03978498920282953,-0.025288519314134696,negative,control_wins,0.0,-17.01299011347253,-0.024993688462509468,0
426,1,282,282,33,27,0.117021,0.095745,-0.021277,282,33,27,0.0707,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
426,2,562,562,61,58,0.108541,0.103203,-0.005338,280,28,31,0.1409,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
426,3,822,822,85,86,0.103406,0.104623,0.001217,260,24,28,0.206,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
426,4,1141,1141,126,117,0.110429,0.102542,-0.007888,319,41,31,0.286,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
426,5,1458,1458,162,154,0.111111,0.105624,-0.005487,317,36,37,0.3654,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
426,6,1765,1765,209,199,0.118414,0.112748,-0.005666,307,47,45,0.4424,Mobile,US,Paid,New Users,Landing Page,0.12341990999503505,-0.007289939440028879,negative,inconclusive,0.864478737396627,-0.1706757427758239,-0.0012285012285012248,0
